Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,138064630,Terrible battery,2016-12-05T20:09:14.000+00:00,1,"Battery is only lasting 8 to 10 hours on a full charge with low to moderate use. No apps are left running. Location, ext. is off so I don't know why. Also blue tooth does not go into discovery mode"
Motorola Moto Z Droid,138062243,All around great purchase,2016-12-05T19:51:23.000+00:00,5,"Love the volume, the large font and the great graphics on videos and movies...glad I have this phone"
Motorola Moto Z Droid,138040141,Not too bad of a device,2016-12-05T18:03:56.000+00:00,4,I like this device - except that it consumes quite a bit of battery rather fast.  Mods are nice.
Motorola Moto Z Droid,138038487,Another Workhorse from Motorola,2016-12-05T17:54:39.000+00:00,4,"I switched to Motorola with my last smartphone purchase and haven't looked back. As a small business owner, I need battery life, durability and function, which Motorola excels at. The Moto Z is no different. I love the available mods and am looking forward to using the charger and speaker for extended battery life on the go and conference calls in the office. The Social Digest is a nice touch on this phone; it corrals all of your social media notifications into one place. The fast charger is fantastic!"
Motorola Moto Z Droid,137991234,Nice,2016-12-05T06:29:22.000+00:00,3,It's a bit big for me.
Motorola Moto Z Droid,137987239,easy to use,2016-12-05T03:11:04.000+00:00,4,the volume could be louder
Motorola Moto Z Droid,137980938,New Phone Moto Z,2016-12-05T00:41:49.000+00:00,5,Awesome my old phone was starting to bomb out  every week and this one has gret memory and the battery life is excellent!!!
Motorola Moto Z Droid,137964268,Overall a good phone with some disappointments.,2016-12-04T22:08:08.000+00:00,4,"I'm mostly satisfied but there are a few issues that greatly disappoint me.

They couldn't transfer my data as in previous versions so I must do it all step by step.
  
My previous phone would allow me to chose to view only contacts with a phone # listed in my google accounts.  Without that option I have a plethora of contacts with only email addresses that makes my contact list abominably long & annoying to use.  I also have an intense dislike for all phone numbers, addresses and notes that I've entered on a contact not showing up without hitting ""show all"".  That can still be forgotten and the wrong number dialed because one believes it's the only one there.

Every previous Droid could be plugged into my computer which allowed me to add photos or excel files easily to be accessed on the phone.  This phone will not show the folders or their structure.  Their method of adding photos pulls random photos from my hard drive with no apparent rhyme or reason.  I have tens of thousands of photos organized (my wife's and my family all the way back to the 1800s) on the computer but without the tree I can't find the dozen that I desire to keep with me.  

I despise not being able to load the old My Verizon Shared Data gauge/meter which I use regularly.  This may be a Verizon issue rather than a phone issue.

The battery life, bright screen and fast recharging are great pluses from all my past phones.  I would like to be able to place more icons (i.e. five across in a row) on the screens. and I also hate the home screen being on the left screen instead of the center screen.  All the apps one normally uses can fit on three screens.  If the home page is centered, one only needs to move one screen left or right depending on the type of app being sought.  This makes one retrain his muscle memory as well as having to concentrate more every time one looks for something."
Motorola Moto Z Droid,137962722,Easy transition from old phone.,2016-12-04T21:53:37.000+00:00,5,Just received phone works great.
Motorola Moto Z Droid,137962388,my droid max was a better phone easer to use,2016-12-04T21:50:48.000+00:00,1,Don't  like it as much as my droid max
Motorola Moto Z Droid,137959817,great phone,2016-12-04T21:27:30.000+00:00,4,this phone is great accept for the battery.  i wish moto used the largermoto z play droid for the moto z droid
Motorola Moto Z Droid,137956514,Very user friendly,2016-12-04T20:53:11.000+00:00,4,"I ordered this phone online, had a little issue getting it connected, but after it was connected it has been very similar operation to my droid turbo. I love the mods, the battery mod is so helpful, it charges the phone quickly and doesn't need to stay connected, it transfers power to the phone and then can be removed allowing you to reinstall a different mod."
Motorola Moto Z Droid,137944347,Not happy,2016-12-04T20:36:10.000+00:00,2,My new phone is very glitchy.  Picture quality is no where near what I was told it would be.  Thought I would be soo happy but my droid Maxx is a better phone than this.
Motorola Moto Z Droid,137931080,Glad to be back to Motorola,2016-12-04T20:23:23.000+00:00,5,Just bought this phone and truly happy to be back. Love my phone.
Motorola Moto Z Droid,137897428,Really like the new phone !!,2016-12-04T19:29:56.000+00:00,4,"I've had this phone a few weeks, and the battery is great. I like it better than my Samsung."
Motorola Moto Z Droid,137894271,Great features.  Durable and feels great in your hand.,2016-12-04T19:21:22.000+00:00,5,Great phone and network
Motorola Moto Z Droid,137856539,"Terrible, nothing works. I cannot perform any of the functions that I could on my Samsung phones.",2016-12-04T16:17:54.000+00:00,1,This phone is horrible and annoying. It does not perform any of the functions that my Samsung phones did. I am terribly dissapointed.
Motorola Moto Z Droid,137804551,Not as simple as my HTC,2016-12-04T07:02:09.000+00:00,3,"Not really that happy with my new phone not very simple to use  as my last phone my and this will be my LAST phone on Verizon, since I had so many problems when buying it, all the new tec. is not for me, I made a big mistake buying a new phone."
Motorola Moto Z Droid,137793523,great features,2016-12-04T01:49:10.000+00:00,5,Still trying to get used to this new phone. 1st smart phone. Only have had for 1 week.
Motorola Moto Z Droid,137790179,Overall review.,2016-12-04T00:31:38.000+00:00,4,Over all the phone is great. I don't like the text messaging program. I don't particularly care for the way you have to delete call history. I really don't appreciate having 3-4 program upgrades. I understand these phones sit on a shelf until they are sold and program updates are needed as improvements are made after the phone is ready for market. What would be nice is to have them done all at 1 time.
Motorola Moto Z Droid,137789159,Nice phone,2016-12-04T00:09:59.000+00:00,4,It seems to be a good phone...do miss some of the features of my LG phone...but am getting used to and enjoying the Moto Z.
Motorola Moto Z Droid,137784860,"Style,great",2016-12-03T22:55:22.000+00:00,4,I'm happy w my buy . I had a G3 and this is a great upgrade.  Only complaints is the keyboard and camera selfies feature(none).
Motorola Moto Z Droid,137782236,Poor battery life,2016-12-03T22:29:15.000+00:00,2,"I got this on recommendation by Verizon guy, I wish I got the phone I went in for, I have 7 days left to either suck it up and keep it or get something else and dinged for whatever it costs to get something else.

The battery life is horrific and I am not a heavy cell phone user by any standard, it's mostly on standby, some texting, photo taking, use wi-fi or data about 30 minutes daily.  That being said, the battery will decline 30-40% within 12 hours.  My HTC with the same size battery could hold a decent charge for 4+ days with the same amount of use.  I don't understand.

I do like the motion sensor, it's very bright and Motorola has some nice features that Samsung and HTC do not, I'm still learning the phone.
I don't care about how thin it is, I'd much rather have a bigger battery.  Don't even try to sell me the ""battery mod"" either."
Motorola Moto Z Droid,137780126,Ok,2016-12-03T21:58:52.000+00:00,4,"Great, but battery doesn't perform as well as what the specs said"
Motorola Moto Z Droid,137768370,"Lots of features I'm still learning how to use. Not always easy, but think I'll figure all the features out.",2016-12-03T21:05:59.000+00:00,5,"Sooooo much better than my 4G LG I replaced. Love the picture quality, wish I could view the results of a picture on the same page as taken without having to exit, go to photos, and back again to attempt a better photo."
Motorola Moto Z Droid,137764679,Am still getting used to it.,2016-12-03T20:24:49.000+00:00,4,I had trouble answering from the lock screen at first.  I miss the GPS tracker that was in my old phone.
